Object1,Object1_X,Object1_Y,Object2,Object2_X,Object2_Y,Shortest_Distance,Path
Well,8,8,Wheelbarrow,5,5,43,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Well,8,8,Harp,6,7,46,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Well,8,8,Chair,10,6,5,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)"
Well,8,8,Mailbox,10,1,10,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)"
Well,8,8,Telescope,6,0,15,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)"
Well,8,8,Plant,4,1,18,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)"
Well,8,8,Picnic Table,3,3,21,"(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)"
Chair,10,6,Stove,1,1,21,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)"
Chair,10,6,Piano,0,7,28,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)"
Chair,10,6,Trash Can,2,9,32,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)"
Chair,10,6,Bookshelf,3,7,35,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)"
Chair,10,6,Wheelbarrow,5,5,39,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Chair,10,6,Harp,6,7,42,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Chair,10,6,Well,8,8,45,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)"
Chair,10,6,Mailbox,10,1,6,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)"
Chair,10,6,Telescope,6,0,11,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)"
Chair,10,6,Plant,4,1,14,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)"
Chair,10,6,Picnic Table,3,3,17,"(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)"
Mailbox,10,1,Stove,1,1,16,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)"
Mailbox,10,1,Piano,0,7,23,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)"
Mailbox,10,1,Trash Can,2,9,27,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)"
Mailbox,10,1,Bookshelf,3,7,30,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)"
Mailbox,10,1,Wheelbarrow,5,5,34,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Mailbox,10,1,Harp,6,7,37,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Mailbox,10,1,Well,8,8,40,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)"
Mailbox,10,1,Chair,10,6,44,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)"
Mailbox,10,1,Telescope,6,0,6,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)"
Mailbox,10,1,Plant,4,1,9,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)"
Mailbox,10,1,Picnic Table,3,3,12,"(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)"
Telescope,6,0,Stove,1,1,11,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)"
Telescope,6,0,Piano,0,7,18,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)"
Telescope,6,0,Trash Can,2,9,22,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)"
Telescope,6,0,Bookshelf,3,7,25,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)"
Telescope,6,0,Wheelbarrow,5,5,29,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Telescope,6,0,Harp,6,7,32,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Telescope,6,0,Well,8,8,35,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)"
Telescope,6,0,Chair,10,6,39,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)"
Telescope,6,0,Mailbox,10,1,44,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)"
Telescope,6,0,Plant,4,1,4,"(6, 0)->(5, 0)->(4, 0)->(4, 1)"
Telescope,6,0,Picnic Table,3,3,7,"(6, 0)->(5, 0)->(4, 0)->(4, 1)->(4, 2)->(4, 3)->(3, 3)"
Plant,4,1,Stove,1,1,8,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)"
Plant,4,1,Piano,0,7,15,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)"
Plant,4,1,Trash Can,2,9,19,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)"
Plant,4,1,Bookshelf,3,7,22,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)"
Plant,4,1,Wheelbarrow,5,5,26,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Plant,4,1,Harp,6,7,29,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Plant,4,1,Well,8,8,32,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)"
Plant,4,1,Chair,10,6,36,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)"
Plant,4,1,Mailbox,10,1,41,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)"
Plant,4,1,Telescope,6,0,46,"(4, 1)->(4, 2)->(4, 3)->(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)"
Plant,4,1,Picnic Table,3,3,4,"(4, 1)->(4, 2)->(4, 3)->(3, 3)"
Picnic Table,3,3,Stove,1,1,5,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)"
Picnic Table,3,3,Piano,0,7,12,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)"
Picnic Table,3,3,Trash Can,2,9,16,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)"
Picnic Table,3,3,Bookshelf,3,7,19,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)"
Picnic Table,3,3,Wheelbarrow,5,5,23,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)"
Picnic Table,3,3,Harp,6,7,26,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)"
Picnic Table,3,3,Well,8,8,29,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)"
Picnic Table,3,3,Chair,10,6,33,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)"
Picnic Table,3,3,Mailbox,10,1,38,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)"
Picnic Table,3,3,Telescope,6,0,43,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)"
Picnic Table,3,3,Plant,4,1,46,"(3, 3)->(2, 3)->(2, 2)->(2, 1)->(1, 1)->(0, 1)->(0, 2)->(0, 3)->(0, 4)->(0, 5)->(0, 6)->(0, 7)->(0, 8)->(0, 9)->(1, 9)->(2, 9)->(3, 9)->(3, 8)->(3, 7)->(3, 6)->(3, 5)->(4, 5)->(5, 5)->(6, 5)->(6, 6)->(6, 7)->(6, 8)->(7, 8)->(8, 8)->(9, 8)->(10, 8)->(10, 7)->(10, 6)->(10, 5)->(10, 4)->(10, 3)->(10, 2)->(10, 1)->(10, 0)->(9, 0)->(8, 0)->(7, 0)->(6, 0)->(5, 0)->(4, 0)->(4, 1)"
