Object1,Object1_X,Object1_Y,Object2,Object2_X,Object2_Y,Shortest_Distance,Path
Harp,6,7,Chair,10,6,42,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Harp,6,7,Well,8,8,46,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Harp,6,7,Wheelbarrow,5,5,4,"(6, 7)->(6, 6)->(6, 5)->(5, 5)"
Harp,6,7,Bookshelf,3,7,8,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)"
Harp,6,7,Trash Can,2,9,11,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)"
Harp,6,7,Piano,0,7,15,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)"
Harp,6,7,Stove,1,1,22,"(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)"
Wheelbarrow,5,5,Picnic Table,3,3,23,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)"
Wheelbarrow,5,5,Plant,4,1,26,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)"
Wheelbarrow,5,5,Telescope,6,0,29,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)"
Wheelbarrow,5,5,Mailbox,10,1,34,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)"
Wheelbarrow,5,5,Chair,10,6,39,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Wheelbarrow,5,5,Well,8,8,43,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Wheelbarrow,5,5,Harp,6,7,46,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)"
Wheelbarrow,5,5,Bookshelf,3,7,5,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)"
Wheelbarrow,5,5,Trash Can,2,9,8,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)"
Wheelbarrow,5,5,Piano,0,7,12,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)"
Wheelbarrow,5,5,Stove,1,1,19,"(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)"
Bookshelf,3,7,Picnic Table,3,3,19,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)"
Bookshelf,3,7,Plant,4,1,22,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)"
Bookshelf,3,7,Telescope,6,0,25,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)"
Bookshelf,3,7,Mailbox,10,1,30,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)"
Bookshelf,3,7,Chair,10,6,35,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Bookshelf,3,7,Well,8,8,39,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Bookshelf,3,7,Harp,6,7,42,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)"
Bookshelf,3,7,Wheelbarrow,5,5,45,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)"
Bookshelf,3,7,Trash Can,2,9,4,"(3, 7)->(3, 8)->(3, 9)->(2, 9)"
Bookshelf,3,7,Piano,0,7,8,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)"
Bookshelf,3,7,Stove,1,1,15,"(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)"
Trash Can,2,9,Picnic Table,3,3,16,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)"
Trash Can,2,9,Plant,4,1,19,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)"
Trash Can,2,9,Telescope,6,0,22,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)"
Trash Can,2,9,Mailbox,10,1,27,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)"
Trash Can,2,9,Chair,10,6,32,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Trash Can,2,9,Well,8,8,36,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Trash Can,2,9,Harp,6,7,39,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)"
Trash Can,2,9,Wheelbarrow,5,5,42,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)"
Trash Can,2,9,Bookshelf,3,7,46,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)"
Trash Can,2,9,Piano,0,7,5,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)"
Trash Can,2,9,Stove,1,1,12,"(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)"
Piano,0,7,Picnic Table,3,3,12,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)"
Piano,0,7,Plant,4,1,15,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)"
Piano,0,7,Telescope,6,0,18,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)"
Piano,0,7,Mailbox,10,1,23,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)"
Piano,0,7,Chair,10,6,28,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Piano,0,7,Well,8,8,32,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Piano,0,7,Harp,6,7,35,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)"
Piano,0,7,Wheelbarrow,5,5,38,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)"
Piano,0,7,Bookshelf,3,7,42,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)"
Piano,0,7,Trash Can,2,9,45,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)"
Piano,0,7,Stove,1,1,8,"(0, 7)->(0, 6)->(0, 5)->(0, 4)->(0, 3)->(0, 2)->(0, 1)->(1, 1)"
Stove,1,1,Picnic Table,3,3,5,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)"
Stove,1,1,Plant,4,1,8,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)"
Stove,1,1,Telescope,6,0,11,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)"
Stove,1,1,Mailbox,10,1,16,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)"
Stove,1,1,Chair,10,6,21,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)"
Stove,1,1,Well,8,8,25,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)"
Stove,1,1,Harp,6,7,28,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)"
Stove,1,1,Wheelbarrow,5,5,31,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)"
Stove,1,1,Bookshelf,3,7,35,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)"
Stove,1,1,Trash Can,2,9,38,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)"
Stove,1,1,Piano,0,7,42,"(1, 1)->(2, 1)->(2, 2)->(2, 3)->(3, 3)->(4, 3)->(4, 2)->(4, 1)->(4, 0)->(5, 0)->(6, 0)->(7, 0)->(8, 0)->(9, 0)->(10, 0)->(10, 1)->(10, 2)->(10, 3)->(10, 4)->(10, 5)->(10, 6)->(10, 7)->(10, 8)->(9, 8)->(8, 8)->(7, 8)->(6, 8)->(6, 7)->(6, 6)->(6, 5)->(5, 5)->(4, 5)->(3, 5)->(3, 6)->(3, 7)->(3, 8)->(3, 9)->(2, 9)->(1, 9)->(0, 9)->(0, 8)->(0, 7)"
